,Drill Depth (m),Soil type,X-coordinate,Y-coordinate,Height Above Sea Level,Drill Pressure (kN),Flushing Pressure (kN),Torque
382,8.3,CLAY,1229567.08,88614.65,60.235,59.0,5.0,14.0
383,8.325,CLAY,1229567.08,88614.65,60.21,29.0,4.0,14.0
384,8.35,CLAY,1229567.08,88614.65,60.185,19.0,4.0,14.0
385,8.375,CLAY,1229567.08,88614.65,60.16,59.0,5.0,14.0
386,8.4,CLAY,1229567.08,88614.65,60.135,49.0,4.0,13.0
387,8.425,CLAY,1229567.08,88614.65,60.11,19.0,5.0,13.0
388,8.45,CLAY,1229567.08,88614.65,60.085,-1.0,5.0,13.0
389,8.475,CLAY,1229567.08,88614.65,60.06,39.0,4.0,12.0
390,8.5,CLAY,1229567.08,88614.65,60.035,-11.0,4.0,12.0
391,8.525,CLAY,1229567.08,88614.65,60.01,29.0,4.0,12.0
392,8.55,CLAY,1229567.08,88614.65,59.985,-21.0,5.0,12.0
393,8.575,CLAY,1229567.08,88614.65,59.96,-41.0,4.0,11.0
394,8.6,CLAY,1229567.08,88614.65,59.935,-11.0,5.0,11.0
395,9.2,CLAY,1229567.08,88614.65,59.335,219.0,5.0,25.0
396,9.225,CLAY,1229567.08,88614.65,59.31,189.0,5.0,25.0
397,9.25,CLAY,1229567.08,88614.65,59.285,189.0,4.0,24.0
398,9.275,CLAY,1229567.08,88614.65,59.26,229.0,5.0,24.0
399,9.3,CLAY,1229567.08,88614.65,59.235,159.0,5.0,24.0
400,9.325,CLAY,1229567.08,88614.65,59.21,119.0,5.0,24.0
401,9.35,CLAY,1229567.08,88614.65,59.185,149.0,4.0,24.0
402,9.375,CLAY,1229567.08,88614.65,59.16,179.0,4.0,23.0
403,9.4,CLAY,1229567.08,88614.65,59.135,169.0,4.0,23.0
404,9.425,CLAY,1229567.08,88614.65,59.11,139.0,4.0,23.0
405,9.45,CLAY,1229567.08,88614.65,59.085,139.0,4.0,23.0
406,9.475,CLAY,1229567.08,88614.65,59.06,149.0,5.0,22.0
407,9.5,CLAY,1229567.08,88614.65,59.035,169.0,5.0,22.0
408,9.525,CLAY,1229567.08,88614.65,59.01,139.0,4.0,22.0
409,9.55,CLAY,1229567.08,88614.65,58.985,119.0,4.0,22.0
410,9.575,CLAY,1229567.08,88614.65,58.96,139.0,5.0,22.0
411,9.6,CLAY,1229567.08,88614.65,58.935,139.0,4.0,21.0
412,10.2,CLAY,1229567.08,88614.65,58.335,219.0,4.0,15.0
413,10.225,CLAY,1229567.08,88614.65,58.31,169.0,5.0,15.0
414,10.25,CLAY,1229567.08,88614.65,58.285,159.0,4.0,14.0
415,10.275,CLAY,1229567.08,88614.65,58.26,139.0,4.0,14.0
416,10.3,CLAY,1229567.08,88614.65,58.235,219.0,4.0,14.0
417,10.325,CLAY,1229567.08,88614.65,58.21,209.0,5.0,14.0
418,10.35,CLAY,1229567.08,88614.65,58.185,179.0,4.0,13.0
419,10.375,CLAY,1229567.08,88614.65,58.16,169.0,4.0,14.0
420,10.4,CLAY,1229567.08,88614.65,58.135,149.0,5.0,13.0
421,10.425,CLAY,1229567.08,88614.65,58.11,179.0,4.0,13.0
422,10.45,CLAY,1229567.08,88614.65,58.085,189.0,5.0,13.0
423,10.475,CLAY,1229567.08,88614.65,58.06,169.0,4.0,12.0
424,10.5,CLAY,1229567.08,88614.65,58.035,139.0,5.0,12.0
425,10.525,CLAY,1229567.08,88614.65,58.01,169.0,4.0,12.0
426,10.55,CLAY,1229567.08,88614.65,57.985,189.0,4.0,11.0
427,10.575,CLAY,1229567.08,88614.65,57.96,179.0,4.0,12.0
428,10.6,CLAY,1229567.08,88614.65,57.935,119.0,4.0,11.0
429,11.2,CLAY,1229567.08,88614.65,57.335,479.0,4.0,25.0
430,11.225,CLAY,1229567.08,88614.65,57.31,439.0,5.0,25.0
431,11.25,CLAY,1229567.08,88614.65,57.285,429.0,5.0,24.0
432,11.275,CLAY,1229567.08,88614.65,57.26,429.0,5.0,24.0
433,11.3,CLAY,1229567.08,88614.65,57.235,429.0,4.0,24.0
434,11.325,CLAY,1229567.08,88614.65,57.21,409.0,4.0,24.0
435,11.35,CLAY,1229567.08,88614.65,57.185,409.0,5.0,24.0
436,11.375,CLAY,1229567.08,88614.65,57.16,429.0,4.0,23.0
437,11.4,CLAY,1229567.08,88614.65,57.135,449.0,4.0,23.0
438,11.425,CLAY,1229567.08,88614.65,57.11,459.0,4.0,23.0
439,11.45,CLAY,1229567.08,88614.65,57.085,459.0,5.0,22.0
440,11.475,CLAY,1229567.08,88614.65,57.06,419.0,4.0,23.0
441,11.5,CLAY,1229567.08,88614.65,57.035,469.0,4.0,22.0
442,11.525,CLAY,1229567.08,88614.65,57.01,489.0,5.0,22.0
443,11.55,CLAY,1229567.08,88614.65,56.985,489.0,4.0,21.0
444,11.575,CLAY,1229567.08,88614.65,56.96,459.0,4.0,21.0
445,11.6,CLAY,1229567.08,88614.65,56.935,469.0,5.0,21.0
446,14.0,CLAY,1229567.08,88614.65,54.535,819.0,5.0,17.0
447,14.025,CLAY,1229567.08,88614.65,54.51,809.0,4.0,17.0
448,14.05,CLAY,1229567.08,88614.65,54.485,809.0,4.0,16.0
449,14.075,CLAY,1229567.08,88614.65,54.46,829.0,5.0,16.0
450,14.1,CLAY,1229567.08,88614.65,54.435,829.0,4.0,16.0
451,14.125,CLAY,1229567.08,88614.65,54.41,879.0,4.0,16.0
452,14.15,CLAY,1229567.08,88614.65,54.385,889.0,5.0,15.0
453,14.175,CLAY,1229567.08,88614.65,54.36,849.0,4.0,15.0
454,14.2,CLAY,1229567.08,88614.65,54.335,819.0,4.0,15.0
455,14.225,CLAY,1229567.08,88614.65,54.31,779.0,5.0,15.0
456,14.25,CLAY,1229567.08,88614.65,54.285,799.0,5.0,14.0
457,14.275,CLAY,1229567.08,88614.65,54.26,779.0,4.0,15.0
458,14.3,CLAY,1229567.08,88614.65,54.235,789.0,5.0,14.0
459,14.325,CLAY,1229567.08,88614.65,54.21,809.0,4.0,14.0
460,14.35,CLAY,1229567.08,88614.65,54.185,799.0,4.0,13.0
461,14.375,CLAY,1229567.08,88614.65,54.16,819.0,5.0,13.0
462,14.4,CLAY,1229567.08,88614.65,54.135,779.0,4.0,13.0
463,15.2,CLAY,1229567.08,88614.65,53.335,1079.0,5.0,25.0
464,15.225,CLAY,1229567.08,88614.65,53.31,1059.0,5.0,24.0
465,15.25,CLAY,1229567.08,88614.65,53.285,1039.0,4.0,24.0
466,15.275,CLAY,1229567.08,88614.65,53.26,1039.0,4.0,24.0
467,15.3,CLAY,1229567.08,88614.65,53.235,1029.0,5.0,24.0
468,15.325,CLAY,1229567.08,88614.65,53.21,989.0,4.0,24.0
469,15.35,CLAY,1229567.08,88614.65,53.185,1029.0,4.0,23.0
470,15.375,CLAY,1229567.08,88614.65,53.16,1059.0,5.0,24.0
471,15.4,CLAY,1229567.08,88614.65,53.135,1069.0,4.0,23.0
472,15.425,CLAY,1229567.08,88614.65,53.11,1059.0,4.0,22.0
473,15.45,CLAY,1229567.08,88614.65,53.085,1059.0,4.0,22.0
474,15.475,CLAY,1229567.08,88614.65,53.06,1049.0,5.0,22.0
475,15.5,CLAY,1229567.08,88614.65,53.035,1079.0,4.0,21.0
476,15.525,CLAY,1229567.08,88614.65,53.01,1039.0,4.0,21.0
477,15.55,CLAY,1229567.08,88614.65,52.985,1018.0,5.0,21.0
478,15.575,CLAY,1229567.08,88614.65,52.96,1049.0,4.0,21.0
479,15.6,CLAY,1229567.08,88614.65,52.935,1069.0,4.0,21.0
480,16.2,CLAY,1229567.08,88614.65,52.335,1179.0,4.0,15.0
481,16.225,CLAY,1229567.08,88614.65,52.31,1159.0,4.0,15.0
482,16.25,CLAY,1229567.08,88614.65,52.285,1179.0,5.0,14.0
483,16.275,CLAY,1229567.08,88614.65,52.26,1169.0,4.0,14.0
484,16.3,CLAY,1229567.08,88614.65,52.235,1179.0,4.0,14.0
485,16.325,CLAY,1229567.08,88614.65,52.21,1169.0,5.0,13.0
486,16.35,CLAY,1229567.08,88614.65,52.185,1129.0,4.0,13.0
487,16.375,CLAY,1229567.08,88614.65,52.16,1119.0,4.0,13.0
488,16.4,CLAY,1229567.08,88614.65,52.135,1129.0,4.0,13.0
489,16.425,CLAY,1229567.08,88614.65,52.11,1089.0,4.0,12.0
490,16.45,CLAY,1229567.08,88614.65,52.085,1089.0,5.0,12.0
491,16.475,CLAY,1229567.08,88614.65,52.06,1119.0,4.0,12.0
492,16.5,CLAY,1229567.08,88614.65,52.035,1129.0,5.0,11.0
493,16.525,CLAY,1229567.08,88614.65,52.01,1129.0,4.0,11.0
494,16.55,CLAY,1229567.08,88614.65,51.985,1109.0,4.0,11.0
495,16.575,CLAY,1229567.08,88614.65,51.96,1119.0,5.0,11.0
496,16.6,CLAY,1229567.08,88614.65,51.935,1099.0,4.0,11.0
497,18.2,CLAY,1229567.08,88614.65,50.335,1929.0,5.0,15.0
498,18.225,CLAY,1229567.08,88614.65,50.31,1909.0,4.0,15.0
499,18.25,CLAY,1229567.08,88614.65,50.285,1909.0,5.0,14.0
500,18.275,CLAY,1229567.08,88614.65,50.26,1929.0,4.0,14.0
501,18.3,CLAY,1229567.08,88614.65,50.235,1959.0,5.0,14.0
502,18.325,CLAY,1229567.08,88614.65,50.21,1989.0,4.0,14.0
503,18.35,CLAY,1229567.08,88614.65,50.185,1939.0,4.0,13.0
504,18.375,CLAY,1229567.08,88614.65,50.16,1939.0,5.0,13.0
505,18.4,CLAY,1229567.08,88614.65,50.135,1929.0,4.0,14.0
506,18.425,CLAY,1229567.08,88614.65,50.11,2029.0,4.0,13.0
507,18.45,CLAY,1229567.08,88614.65,50.085,1999.0,5.0,12.0
508,18.475,CLAY,1229567.08,88614.65,50.06,1959.0,4.0,12.0
509,18.5,CLAY,1229567.08,88614.65,50.035,1949.0,4.0,12.0
510,18.525,CLAY,1229567.08,88614.65,50.01,1969.0,5.0,12.0
511,18.55,CLAY,1229567.08,88614.65,49.985,2009.0,4.0,12.0
512,18.575,CLAY,1229567.08,88614.65,49.96,1999.0,4.0,11.0
513,18.6,CLAY,1229567.08,88614.65,49.935,1939.0,5.0,11.0
514,19.2,SILT,1229567.08,88614.65,49.335,2409.0,4.0,25.0
515,19.225,SILT,1229567.08,88614.65,49.31,2399.0,4.0,24.0
516,19.25,SILT,1229567.08,88614.65,49.285,2369.0,5.0,25.0
517,19.275,SILT,1229567.08,88614.65,49.26,2329.0,4.0,24.0
518,19.3,SILT,1229567.08,88614.65,49.235,2349.0,5.0,24.0
519,19.325,SILT,1229567.08,88614.65,49.21,2319.0,4.0,24.0
520,19.35,SILT,1229567.08,88614.65,49.185,2379.0,5.0,24.0
521,19.375,SILT,1229567.08,88614.65,49.16,2399.0,4.0,23.0
522,19.4,SILT,1229567.08,88614.65,49.135,2369.0,4.0,23.0
523,19.425,SILT,1229567.08,88614.65,49.11,2379.0,5.0,23.0
524,19.45,SILT,1229567.08,88614.65,49.085,2399.0,4.0,23.0
525,19.475,SILT,1229567.08,88614.65,49.06,2389.0,4.0,22.0
526,19.5,SILT,1229567.08,88614.65,49.035,2449.0,5.0,22.0
527,19.525,SILT,1229567.08,88614.65,49.01,2409.0,4.0,22.0
528,19.55,SILT,1229567.08,88614.65,48.985,2449.0,4.0,21.0
529,19.575,SILT,1229567.08,88614.65,48.96,2489.0,5.0,21.0
530,19.6,SILT,1229567.08,88614.65,48.935,2459.0,4.0,21.0
531,20.2,CLAY,1229567.08,88614.65,48.335,2829.0,4.0,15.0
532,20.225,CLAY,1229567.08,88614.65,48.31,2889.0,5.0,14.0
533,20.25,CLAY,1229567.08,88614.65,48.285,2869.0,4.0,14.0
534,20.275,CLAY,1229567.08,88614.65,48.26,2899.0,4.0,14.0
535,20.3,CLAY,1229567.08,88614.65,48.235,2859.0,5.0,14.0
536,20.325,CLAY,1229567.08,88614.65,48.21,2899.0,4.0,13.0
537,20.35,CLAY,1229567.08,88614.65,48.185,2899.0,4.0,13.0
538,20.375,CLAY,1229567.08,88614.65,48.16,2909.0,5.0,13.0
539,20.4,CLAY,1229567.08,88614.65,48.135,2869.0,4.0,13.0
540,20.425,CLAY,1229567.08,88614.65,48.11,2879.0,4.0,12.0
541,20.45,CLAY,1229567.08,88614.65,48.085,2889.0,5.0,13.0
542,20.475,CLAY,1229567.08,88614.65,48.06,2919.0,4.0,12.0
543,20.5,CLAY,1229567.08,88614.65,48.035,2989.0,4.0,12.0
544,20.525,CLAY,1229567.08,88614.65,48.01,2929.0,4.0,12.0
545,20.55,CLAY,1229567.08,88614.65,47.985,2909.0,4.0,11.0
546,20.575,CLAY,1229567.08,88614.65,47.96,2969.0,4.0,11.0
547,20.6,CLAY,1229567.08,88614.65,47.935,2949.0,5.0,11.0
548,21.2,SILT,1229567.08,88614.65,47.335,3219.0,4.0,25.0
549,21.225,SILT,1229567.08,88614.65,47.31,3189.0,4.0,24.0
550,21.25,SILT,1229567.08,88614.65,47.285,3179.0,5.0,24.0
551,21.275,SILT,1229567.08,88614.65,47.26,3209.0,4.0,24.0
552,21.3,SILT,1229567.08,88614.65,47.235,3299.0,4.0,24.0
553,21.325,SILT,1229567.08,88614.65,47.21,3279.0,4.0,23.0
554,21.35,SILT,1229567.08,88614.65,47.185,3269.0,4.0,23.0
555,21.375,SILT,1229567.08,88614.65,47.16,3299.0,4.0,23.0
556,21.4,SILT,1229567.08,88614.65,47.135,3289.0,5.0,23.0
557,21.425,SILT,1229567.08,88614.65,47.11,3399.0,4.0,23.0
558,21.45,SILT,1229567.08,88614.65,47.085,3449.0,4.0,22.0
559,21.475,SILT,1229567.08,88614.65,47.06,3409.0,4.0,23.0
560,21.5,SILT,1229567.08,88614.65,47.035,3379.0,4.0,21.0
561,21.525,SILT,1229567.08,88614.65,47.01,3369.0,4.0,22.0
562,21.55,SILT,1229567.08,88614.65,46.985,3429.0,5.0,22.0
563,21.575,SILT,1229567.08,88614.65,46.96,3469.0,4.0,22.0
564,21.6,SILT,1229567.08,88614.65,46.935,3419.0,4.0,21.0
565,2.0,QUICK CLAY,,,,,,
566,2.025,QUICK CLAY,,,,,,
567,2.05,QUICK CLAY,,,,,,
568,2.075,QUICK CLAY,,,,,,
569,2.1,QUICK CLAY,,,,,,
570,2.125,QUICK CLAY,,,,,,
571,2.15,QUICK CLAY,,,,,,
572,2.175,QUICK CLAY,,,,,,
573,2.2,QUICK CLAY,,,,,,
574,2.225,QUICK CLAY,,,,,,
575,2.25,QUICK CLAY,,,,,,
576,2.275,QUICK CLAY,,,,,,
577,2.3,QUICK CLAY,,,,,,
578,4.2,CLAY,,,,,,
579,4.225,CLAY,,,,,,
580,4.25,CLAY,,,,,,
581,4.275,CLAY,,,,,,
582,4.3,CLAY,,,,,,
583,4.325,CLAY,,,,,,
584,4.35,CLAY,,,,,,
585,4.375,CLAY,,,,,,
586,4.4,CLAY,,,,,,
587,4.425,CLAY,,,,,,
588,4.45,CLAY,,,,,,
589,4.475,CLAY,,,,,,
590,4.5,CLAY,,,,,,
591,4.525,CLAY,,,,,,
592,4.55,CLAY,,,,,,
593,4.575,CLAY,,,,,,
594,4.6,CLAY,,,,,,
595,5.2,CLAY,,,,,,
596,5.225,CLAY,,,,,,
597,5.25,CLAY,,,,,,
598,5.275,CLAY,,,,,,
599,5.3,CLAY,,,,,,
600,5.325,CLAY,,,,,,
601,5.35,CLAY,,,,,,
602,5.375,CLAY,,,,,,
603,5.4,CLAY,,,,,,
604,5.425,CLAY,,,,,,
605,5.45,CLAY,,,,,,
606,5.475,CLAY,,,,,,
607,5.5,CLAY,,,,,,
608,5.525,CLAY,,,,,,
609,5.55,CLAY,,,,,,
610,5.575,CLAY,,,,,,
611,5.6,CLAY,1229567.08,88614.65,62.935,89.0,142.0,21.0
612,6.4,SAND,6584666.3,599621.093,38.598,2262.0,4.0,74.0
613,6.425,SAND,6584666.3,599621.093,38.573,2506.0,4.0,74.0
614,6.45,SAND,6584666.3,599621.093,38.548,2366.0,4.0,74.0
615,6.475,SAND,6584666.3,599621.093,38.523,2343.0,4.0,73.0
616,6.5,SAND,6584666.3,599621.093,38.498,2134.0,4.0,73.0
617,6.525,SAND,6584666.3,599621.093,38.473,2413.0,4.0,72.0
618,6.55,SAND,6584666.3,599621.093,38.448,2680.0,4.0,72.0
619,6.575,SAND,6584666.3,599621.093,38.423,2587.0,4.0,71.0
620,6.6,SAND,6584666.3,599621.093,38.398,2227.0,4.0,72.0
621,6.625,SAND,6584666.3,599621.093,38.373,2134.0,4.0,71.0
622,6.65,SAND,6584666.3,599621.093,38.348,2308.0,4.0,72.0
623,6.675,SAND,6584666.3,599621.093,38.323,2552.0,4.0,71.0
624,6.7,SAND,6584666.3,599621.093,38.298,2401.0,4.0,71.0
625,6.725,SAND,6584666.3,599621.093,38.273,2227.0,4.0,71.0
626,6.75,SAND,6584666.3,599621.093,38.248,2065.0,4.0,71.0
627,7.3,SILT,6584666.3,599621.093,37.698,2169.0,4.0,65.0
628,7.325,SILT,6584666.3,599621.093,37.673,2285.0,4.0,64.0
629,7.35,SILT,6584666.3,599621.093,37.648,2297.0,4.0,65.0
630,7.375,SILT,6584666.3,599621.093,37.623,2216.0,4.0,64.0
631,7.4,SILT,6584666.3,599621.093,37.598,2134.0,4.0,65.0
632,7.425,SILT,6584666.3,599621.093,37.573,2424.0,4.0,64.0
633,7.45,SILT,6584666.3,599621.093,37.548,2366.0,4.0,64.0
634,6.2,CLAY,6584663.83,599667.959,38.901,1589.0,4.0,57.0
635,6.225,CLAY,6584663.83,599667.959,38.876,2111.0,5.0,57.0
636,6.25,CLAY,6584663.83,599667.959,38.851,2424.0,5.0,57.0
637,6.275,CLAY,6584663.83,599667.959,38.826,2134.0,4.0,57.0
638,6.3,CLAY,6584663.83,599667.959,38.801,1694.0,4.0,57.0
639,6.325,CLAY,6584663.83,599667.959,38.776,1717.0,4.0,57.0
640,6.35,CLAY,6584663.83,599667.959,38.751,1984.0,5.0,57.0
641,6.375,CLAY,6584663.83,599667.959,38.726,1891.0,4.0,57.0
642,6.4,CLAY,6584663.83,599667.959,38.701,1786.0,4.0,57.0
643,6.425,CLAY,6584663.83,599667.959,38.676,1705.0,4.0,57.0
644,6.45,CLAY,6584663.83,599667.959,38.651,1833.0,4.0,57.0
645,6.475,CLAY,6584663.83,599667.959,38.626,1984.0,5.0,57.0
646,6.5,CLAY,6584663.83,599667.959,38.601,1740.0,4.0,57.0
647,6.525,CLAY,6584663.83,599667.959,38.576,1601.0,4.0,57.0
648,6.55,CLAY,6584663.83,599667.959,38.551,1798.0,5.0,57.0
649,6.575,CLAY,6584663.83,599667.959,38.526,1984.0,4.0,57.0
650,6.6,CLAY,6584663.83,599667.959,38.501,1612.0,4.0,58.0
651,7.3,CLAY,6584663.83,599667.959,37.801,1891.0,4.0,58.0
652,7.325,CLAY,6584663.83,599667.959,37.776,1914.0,5.0,58.0
653,7.35,CLAY,6584663.83,599667.959,37.751,1879.0,4.0,57.0
654,7.375,CLAY,6584663.83,599667.959,37.726,1833.0,4.0,57.0
655,7.4,CLAY,6584663.83,599667.959,37.701,1891.0,4.0,58.0
656,7.425,CLAY,6584663.83,599667.959,37.676,1949.0,4.0,57.0
657,7.45,CLAY,6584663.83,599667.959,37.651,2065.0,5.0,58.0
658,7.475,CLAY,6584663.83,599667.959,37.626,2146.0,4.0,58.0
659,7.5,CLAY,6584663.83,599667.959,37.601,1926.0,4.0,58.0
660,7.525,CLAY,6584663.83,599667.959,37.576,1984.0,5.0,58.0
661,7.55,CLAY,6584663.83,599667.959,37.551,2041.0,4.0,57.0
662,7.575,CLAY,6584663.83,599667.959,37.526,2041.0,5.0,58.0
663,7.6,CLAY,6584663.83,599667.959,37.501,1891.0,4.0,58.0
664,7.625,CLAY,6584663.83,599667.959,37.476,1972.0,4.0,58.0
665,7.65,CLAY,6584663.83,599667.959,37.451,1937.0,5.0,58.0
666,7.675,CLAY,6584663.83,599667.959,37.426,1520.0,4.0,58.0
667,7.7,CLAY,6584663.83,599667.959,37.401,3120.0,92.0,58.0
668,8.3,SAND,6584663.83,599667.959,36.801,2029.0,4.0,55.0
669,8.325,SAND,6584663.83,599667.959,36.776,1902.0,4.0,31.0
670,8.35,SAND,6584663.83,599667.959,36.751,1670.0,4.0,46.0
671,8.375,SAND,6584663.83,599667.959,36.726,1601.0,4.0,228.0
672,8.4,SAND,6584663.83,599667.959,36.701,1752.0,4.0,410.0
673,8.425,SAND,6584663.83,599667.959,36.676,1937.0,4.0,167.0
674,8.45,SAND,6584663.83,599667.959,36.651,1659.0,5.0,79.0
675,8.475,SAND,6584663.83,599667.959,36.626,1473.0,4.0,147.0
676,8.5,SAND,6584663.83,599667.959,36.601,1531.0,4.0,142.0
677,8.525,SAND,6584663.83,599667.959,36.576,1914.0,5.0,140.0
678,8.55,SAND,6584663.83,599667.959,36.551,2146.0,4.0,114.0
679,8.575,SAND,6584663.83,599667.959,36.526,1589.0,4.0,96.0
680,8.6,SAND,6584663.83,599667.959,36.501,1485.0,5.0,88.0
681,8.625,SAND,6584663.83,599667.959,36.476,1949.0,4.0,85.0
682,8.65,SAND,6584663.83,599667.959,36.451,2065.0,5.0,75.0
683,8.675,SAND,6584663.83,599667.959,36.426,1984.0,4.0,70.0
684,8.7,SAND,6584663.83,599667.959,36.401,1427.0,4.0,71.0
685,9.3,SAND,6584663.83,599667.959,35.801,11217.0,4.0,60.0
686,9.325,SAND,6584663.83,599667.959,35.776,9257.0,4.0,60.0
687,9.35,SAND,6584663.83,599667.959,35.751,7702.0,4.0,60.0
688,9.375,SAND,6584663.83,599667.959,35.726,6925.0,5.0,59.0
689,9.4,SAND,6584663.83,599667.959,35.701,6218.0,4.0,61.0
690,9.425,SAND,6584663.83,599667.959,35.676,4837.0,4.0,60.0
691,9.45,SAND,6584663.83,599667.959,35.651,3619.0,4.0,60.0
692,9.475,SAND,6584663.83,599667.959,35.626,2564.0,4.0,60.0
693,9.5,SAND,6584663.83,599667.959,35.601,2506.0,4.0,60.0
694,9.525,SAND,6584663.83,599667.959,35.576,2610.0,5.0,59.0
695,9.55,SAND,6584663.83,599667.959,35.551,2401.0,5.0,59.0
696,9.575,SAND,6584663.83,599667.959,35.526,2169.0,4.0,58.0
697,9.6,SAND,6584663.83,599667.959,35.501,2320.0,5.0,59.0
698,9.625,SAND,6584663.83,599667.959,35.476,2529.0,5.0,58.0
699,9.65,SAND,6584663.83,599667.959,35.451,2575.0,5.0,58.0
700,9.675,SAND,6584663.83,599667.959,35.426,2424.0,4.0,58.0
701,9.7,SAND,6584663.83,599667.959,35.401,2912.0,65.0,77.0
702,0.5,WEATHERED CLAY,1239473.633,99575.249,140.076,2770.0,5.0,249.0
703,1.5,WEATHERED CLAY,1239473.633,99575.249,139.076,5440.0,5.0,249.0
704,2.15,WEATHERED CLAY,1239473.633,99575.249,138.426,4470.0,5.0,249.0
705,2.175,WEATHERED CLAY,1239473.633,99575.249,138.401,4590.0,5.0,250.0
706,2.2,WEATHERED CLAY,1239473.633,99575.249,138.376,4780.0,5.0,249.0
707,2.225,WEATHERED CLAY,1239473.633,99575.249,138.351,5020.0,5.0,249.0
708,2.25,WEATHERED CLAY,1239473.633,99575.249,138.326,5450.0,5.0,249.0
709,2.275,WEATHERED CLAY,1239473.633,99575.249,138.301,5760.0,5.0,249.0
710,2.3,WEATHERED CLAY,1239473.633,99575.249,138.276,6090.0,5.0,250.0
711,2.325,WEATHERED CLAY,1239473.633,99575.249,138.251,6210.0,5.0,249.0
712,2.35,WEATHERED CLAY,1239473.633,99575.249,138.226,6160.0,5.0,250.0
713,2.375,WEATHERED CLAY,1239473.633,99575.249,138.201,5860.0,5.0,249.0
714,2.4,WEATHERED CLAY,1239473.633,99575.249,138.176,5420.0,5.0,250.0
715,2.425,WEATHERED CLAY,1239473.633,99575.249,138.151,5190.0,5.0,249.0
716,2.45,WEATHERED CLAY,1239473.633,99575.249,138.126,5160.0,5.0,250.0
717,2.475,WEATHERED CLAY,1239473.633,99575.249,138.101,5170.0,5.0,249.0
718,2.5,WEATHERED CLAY,1239473.633,99575.249,138.076,5100.0,5.0,250.0
719,2.525,WEATHERED CLAY,1239473.633,99575.249,138.051,4840.0,5.0,249.0
720,2.55,WEATHERED CLAY,1239473.633,99575.249,138.026,4640.0,5.0,249.0
721,3.2,CLAY,1239473.633,99575.249,137.376,5060.0,5.0,250.0
722,3.225,CLAY,1239473.633,99575.249,137.351,5030.0,5.0,250.0
723,3.25,CLAY,1239473.633,99575.249,137.326,5140.0,5.0,250.0
724,3.275,CLAY,1239473.633,99575.249,137.301,5190.0,5.0,250.0
725,3.3,CLAY,1239473.633,99575.249,137.276,5060.0,5.0,250.0
726,3.325,CLAY,1239473.633,99575.249,137.251,5120.0,5.0,250.0
727,3.35,CLAY,1239473.633,99575.249,137.226,5210.0,5.0,250.0
728,3.375,CLAY,1239473.633,99575.249,137.201,5270.0,5.0,249.0
729,3.4,CLAY,1239473.633,99575.249,137.176,5280.0,5.0,250.0
730,3.425,CLAY,1239473.633,99575.249,137.151,5230.0,5.0,250.0
731,3.45,CLAY,1239473.633,99575.249,137.126,5360.0,5.0,250.0
732,3.475,CLAY,1239473.633,99575.249,137.101,5510.0,5.0,250.0
733,3.5,CLAY,1239473.633,99575.249,137.076,5690.0,5.0,250.0
734,3.525,CLAY,1239473.633,99575.249,137.051,5790.0,5.0,250.0
735,3.55,CLAY,1239473.633,99575.249,137.026,2700.0,64.0,250.0
736,3.575,CLAY,1239473.633,99575.249,137.001,5050.0,5.0,250.0
737,3.6,CLAY,1239473.633,99575.249,136.976,5650.0,5.0,250.0
738,4.2,CLAY,1239473.633,99575.249,136.376,6470.0,5.0,250.0
739,4.225,CLAY,1239473.633,99575.249,136.351,6250.0,5.0,250.0
740,4.25,CLAY,1239473.633,99575.249,136.326,6140.0,4.0,250.0
741,4.275,CLAY,1239473.633,99575.249,136.301,6180.0,5.0,250.0
742,4.3,CLAY,1239473.633,99575.249,136.276,6580.0,5.0,250.0
743,4.325,CLAY,1239473.633,99575.249,136.251,6560.0,5.0,250.0
744,4.35,CLAY,1239473.633,99575.249,136.226,6290.0,5.0,250.0
745,4.375,CLAY,1239473.633,99575.249,136.201,6200.0,5.0,250.0
746,4.4,CLAY,1239473.633,99575.249,136.176,6600.0,5.0,250.0
747,4.425,CLAY,1239473.633,99575.249,136.151,6660.0,5.0,250.0
748,4.45,CLAY,1239473.633,99575.249,136.126,6500.0,5.0,250.0
749,4.475,CLAY,1239473.633,99575.249,136.101,6390.0,4.0,250.0
750,4.5,CLAY,1239473.633,99575.249,136.076,6440.0,4.0,250.0
751,4.525,CLAY,1239473.633,99575.249,136.051,6650.0,5.0,249.0
752,4.55,CLAY,1239473.633,99575.249,136.026,6630.0,5.0,250.0
753,4.575,CLAY,1239473.633,99575.249,136.001,6450.0,5.0,250.0
754,4.6,CLAY,1239473.633,99575.249,135.976,6390.0,5.0,250.0
755,5.2,CLAY,1239473.633,99575.249,135.376,6950.0,5.0,250.0
756,5.225,CLAY,1239473.633,99575.249,135.351,7250.0,5.0,250.0
757,5.25,CLAY,1239473.633,99575.249,135.326,7200.0,5.0,250.0
758,5.275,CLAY,1239473.633,99575.249,135.301,7010.0,5.0,250.0
759,5.3,CLAY,1239473.633,99575.249,135.276,7080.0,5.0,250.0
760,5.325,CLAY,1239473.633,99575.249,135.251,7540.0,5.0,250.0
761,5.35,CLAY,1239473.633,99575.249,135.226,7680.0,5.0,250.0
762,5.375,CLAY,1239473.633,99575.249,135.201,7540.0,5.0,250.0
763,5.4,CLAY,1239473.633,99575.249,135.176,7330.0,5.0,250.0
764,5.425,CLAY,1239473.633,99575.249,135.151,7240.0,5.0,250.0
